0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0.5048092007637024,0.611822247505188,3.115748086202075e-07,0.4920415878295898,0.5485014319419861,-0.0121286325156688,0.4861897528171539,0.4943702816963196,-0.0276355873793363,0.490098088979721,0.4481090903282165,-0.0413562841713428,0.4918148815631866,0.4191475212574005,-0.0552271381020545,0.4750620126724243,0.5236738920211792,-0.0497329719364643,0.4728222191333771,0.4680165648460388,-0.0715411156415939,0.475537896156311,0.4363039433956146,-0.0829969197511673,0.479954332113266,0.4053378105163574,-0.0907584726810455,0.468197226524353,0.5586538910865784,-0.0541686452925205,0.4501011967658996,0.5250080227851868,-0.082943744957447,0.4368429183959961,0.4964541792869568,-0.0993398576974868,0.4259867370128631,0.4687296748161316,-0.1116462498903274,0.465091347694397,0.597303569316864,-0.0564147494733333,0.456998735666275,0.5937504172325134,-0.0804994255304336,0.4507516622543335,0.5677424073219299,-0.0884579494595527,0.4458426237106323,0.5394605994224548,-0.0936246365308761,0.4651598632335663,0.631371796131134,-0.0585889518260955,0.4522248208522796,0.6405528783798218,-0.0738177224993705,0.448172926902771,0.6342360973358154,-0.0774956196546554,0.4418397545814514,0.6200357675552368,-0.0808934122323989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W
0.3181212544441223,0.7148265242576599,1.0541880612890965e-07,0.3395384550094604,0.637138307094574,0.0225844029337167,0.3768431842327118,0.6015104055404663,0.025214796885848,0.4035080969333648,0.5755009651184082,0.0212859865278005,0.4265210926532745,0.5510238409042358,0.013994064182043,0.3987777233123779,0.5930362343788147,0.0021216415334492,0.4491348266601562,0.5523896217346191,-0.0096636340022087,0.4779363870620727,0.5089552998542786,-0.0170715469866991,0.5005440711975098,0.4719865024089813,-0.0231621880084276,0.4018290936946869,0.6076330542564392,-0.0212944205850362,0.4540755450725555,0.5492085218429565,-0.0374582782387733,0.4781305491924286,0.4858206212520599,-0.047845009714365,0.4924494624137878,0.4360898733139038,-0.0545396208763122,0.4004018008708954,0.6381397247314453,-0.0428368560969829,0.4630220532417297,0.5898555517196655,-0.0578627660870552,0.4942530393600464,0.5407691597938538,-0.0657941624522209,0.5159737467765808,0.4990290701389313,-0.0715259835124015,0.3966869711875915,0.6813642978668213,-0.062083326280117,0.4419217705726623,0.6554297804832458,-0.0777931809425354,0.467556744813919,0.6210946440696716,-0.084315575659275,0.486490786075592,0.5863587260246277,-0.0887800082564354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W
0.2999168336391449,0.7496120929718018,8.722493305413084e-08,0.3292231559753418,0.6679196357727051,0.0352834500372409,0.3674235343933105,0.6237519383430481,0.0436654537916183,0.3933055102825165,0.5900105237960815,0.0425299741327762,0.4183626174926758,0.5611803531646729,0.0383276119828224,0.3831420540809631,0.6015942692756653,0.0197982173413038,0.4366296827793121,0.5548983216285706,0.0119751375168561,0.4671971797943115,0.5085067749023438,0.0074057253077626,0.4897497296333313,0.4687253832817077,0.0034472718834877,0.3884643912315368,0.612564742565155,-0.0092850513756275,0.4513385891914367,0.5475221276283264,-0.0212527848780155,0.4881115555763244,0.4850974082946777,-0.0296571739017963,0.512786328792572,0.4303769171237945,-0.0353462770581245,0.3906187117099762,0.6392622590065002,-0.0361094139516353,0.4613378047943115,0.5876455903053284,-0.0468850098550319,0.4968194365501404,0.540461540222168,-0.0540565960109233,0.5208917260169983,0.4964267611503601,-0.0596648268401622,0.393244594335556,0.6824458837509155,-0.0598715879023075,0.4458391070365906,0.6531071066856384,-0.0711884945631027,0.4726977348327636,0.6197732090950012,-0.0762673839926719,0.4907874464988708,0.5848785042762756,-0.0800644606351852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W
0.2898643314838409,0.7514075040817261,2.739569993082114e-07,0.3257750272750854,0.6661430597305298,0.0201446618884801,0.3684967756271362,0.6171039342880249,0.0229110289365053,0.395889014005661,0.585023820400238,0.0187986101955175,0.4200761020183563,0.5522188544273376,0.0125638023018836,0.3885179460048675,0.5990269780158997,0.0093426024541258,0.4470686614513397,0.5458796620368958,-0.0040622605010867,0.4812865555286407,0.4889829754829407,-0.0127236070111393,0.5060058832168579,0.437995970249176,-0.0186615884304046,0.3894524872303009,0.6109509468078613,-0.0132897673174738,0.4587189853191376,0.5493472218513489,-0.0299442615360021,0.4958242774009704,0.4854249954223633,-0.04167490452528,0.5219569802284241,0.4256970882415771,-0.0484012216329574,0.389001190662384,0.6398299932479858,-0.0348621122539043,0.4617645144462585,0.5909923315048218,-0.0496614426374435,0.4988138079643249,0.5431790947914124,-0.057181492447853,0.5246053338050842,0.4967159628868103,-0.0612232945859432,0.3881227970123291,0.6830676198005676,-0.0549417287111282,0.4410046637058258,0.6513882875442505,-0.0672150626778602,0.4701982140541076,0.6167696118354797,-0.0707002580165863,0.4924537241458893,0.5815605521202087,-0.0721663460135459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W
0.2815893888473511,0.769923985004425,2.018452107677149e-07,0.3237247169017792,0.6882248520851135,0.0255462769418954,0.366166889667511,0.6352326273918152,0.0306621063500642,0.3965746164321899,0.6018266677856445,0.027863286435604,0.4227639138698578,0.5732718706130981,0.0235175248235464,0.3750607967376709,0.6063989996910095,0.0175822172313928,0.4390619099140167,0.5701772570610046,0.0073405490256845,0.4769187569618225,0.5351607203483582,0.0004893181030638,0.5047270059585571,0.5032691359519958,-0.0040356577374041,0.3791067898273468,0.6187889575958252,-0.0062334104441106,0.4526803493499756,0.5668928623199463,-0.0190869867801666,0.4929381012916565,0.5107660889625549,-0.0285333078354597,0.5218241214752197,0.455911785364151,-0.0338443256914615,0.3826777338981628,0.6470365524291992,-0.0288222786039114,0.4565140008926391,0.6023639440536499,-0.0382316745817661,0.4945662915706634,0.5561402440071106,-0.0436839461326599,0.5216078162193298,0.5100034475326538,-0.0471395328640937,0.3861755728721618,0.6899856328964233,-0.0497842319309711,0.4369421005249023,0.6597800850868225,-0.0565898902714252,0.4654223322868347,0.6270343065261841,-0.0577854588627815,0.4872148036956787,0.595018744468689,-0.0581660456955432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W
0.2797229290008545,0.7654962539672852,2.612166269955196e-07,0.3224992454051971,0.6816544532775879,0.0290534272789955,0.3650929033756256,0.631202220916748,0.0345479249954223,0.3957802653312683,0.5981080532073975,0.0310146585106849,0.4222286939620971,0.5668312907218933,0.0251211840659379,0.3738247156143188,0.5985736846923828,0.0204683560878038,0.4399865269660949,0.5589239597320557,0.0105002364143729,0.4774001538753509,0.518865168094635,0.0038389791734516,0.5052816271781921,0.4814764559268951,-0.000933819450438,0.3789739608764648,0.6105009913444519,-0.0065453378483653,0.4536745250225067,0.5524188280105591,-0.0196080803871154,0.4942447543144226,0.4917313456535339,-0.0299099534749984,0.5228121280670166,0.4338359236717224,-0.0362116023898124,0.3835647106170654,0.6414486169815063,-0.0320911929011344,0.4597755968570709,0.588965892791748,-0.042729590088129,0.4992930293083191,0.5424304008483887,-0.0487683862447738,0.5280247926712036,0.4960887432098388,-0.0531048700213432,0.3881424963474273,0.6893123388290405,-0.0556012503802776,0.4402288496494293,0.6548613905906677,-0.0639785751700401,0.4699829816818237,0.6247674822807312,-0.0651566013693809,0.49408620595932,0.5956791043281555,-0.0657806918025016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W
0.2794491648674011,0.7721508741378784,1.9035758214158705e-07,0.3240719437599182,0.6843264102935791,0.0384882278740406,0.3654102683067322,0.6352896094322205,0.0484264083206653,0.3939868509769439,0.6061002612113953,0.0477023981511592,0.4211521446704864,0.5832135677337646,0.0446869283914566,0.3737130761146545,0.596205472946167,0.0316210947930812,0.4383157789707184,0.5574959516525269,0.0248588323593139,0.4761731624603271,0.5217240452766418,0.0198904257267713,0.5045250654220581,0.490018367767334,0.0161926317960023,0.3790280520915985,0.6091518402099609,0.0013199023669585,0.454603374004364,0.5520134568214417,-0.0094170980155467,0.4961476325988769,0.4979916512966156,-0.0179755054414272,0.5253084897994995,0.4467492401599884,-0.0229266006499528,0.3839195072650909,0.6393709778785706,-0.027042107656598,0.4600759148597717,0.5870518088340759,-0.0346805751323699,0.5002384781837463,0.5442321300506592,-0.0386155471205711,0.5295466184616089,0.5016133189201355,-0.0415424481034278,0.3903177082538605,0.6871382594108582,-0.0527864173054695,0.4440688788890838,0.6501062512397766,-0.0581445582211017,0.4736911952495575,0.6176003217697144,-0.0577303133904933,0.4969537854194641,0.5859447717666626,-0.0573400892317295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W
0.6057409644126892,0.7318077683448792,2.7074431585560887e-08,0.5631883144378662,0.6595178246498108,0.0540789775550365,0.5270196795463562,0.6243907809257507,0.0667631849646568,0.5016056299209595,0.6046639084815979,0.0671994984149932,0.4752604961395263,0.589025616645813,0.0637766644358635,0.5223297476768494,0.5550600290298462,0.0206861328333616,0.4772135019302368,0.5122706890106201,0.0124369878321886,0.4472728073596954,0.4810121059417724,0.0085256593301892,0.4227058589458465,0.4488418698310852,0.003508620429784,0.5281504392623901,0.5630777478218079,-0.0187567044049501,0.4740211367607116,0.5212529301643372,-0.0380540378391742,0.4401086568832397,0.4812570512294769,-0.0499506406486034,0.4144912660121918,0.4411602020263672,-0.0592895410954952,0.5328346490859985,0.5946008563041687,-0.0530579276382923,0.4802457094192505,0.5608072280883789,-0.070374920964241,0.4517831802368164,0.5322214365005493,-0.0739102661609649,0.4320969879627228,0.4982168674468994,-0.0772391259670257,0.5336485505104065,0.6391221284866333,-0.0821625515818595,0.4915268719196319,0.628616452217102,-0.1011423766613006,0.4745096564292907,0.6178377866744995,-0.1067919358611106,0.4597651064395904,0.6015564203262329,-0.1105551049113273,0.2781940400600433,0.7702046036720276,2.1492780888365814e-07,0.3231843709945678,0.6816881895065308,0.0373920202255249,0.3650206625461578,0.6321694254875183,0.0459877699613571,0.3942570686340332,0.602553129196167,0.0440269485116004,0.4221301078796386,0.5780605673789978,0.039689190685749,0.3738154172897339,0.5949583053588867,0.0288570132106542,0.4402957558631897,0.5548933148384094,0.0211810264736413,0.4778485894203186,0.5186564326286316,0.0162993315607309,0.5057905912399292,0.4863361120223999,0.0126964952796697,0.3792285621166229,0.6075863838195801,-0.0017030857270583,0.455358624458313,0.5448088049888611,-0.013745273463428,0.4967615306377411,0.4853587746620178,-0.0220959316939115,0.5255699753761292,0.4290607273578644,-0.0268571078777313,0.3839840292930603,0.6381885409355164,-0.0303869247436523,0.4612379372119903,0.5802713632583618,-0.0396099910140037,0.5014827251434326,0.5330496430397034,-0.0437155254185199,0.5306281447410583,0.4855706095695495,-0.0466973297297954,0.3901994228363037,0.687510073184967,-0.0564419813454151,0.4444678127765655,0.6498109698295593,-0.0634103491902351,0.4745180010795593,0.6159753799438477,-0.0636106878519058,0.4978663921356201,0.5821735858917236,-0.0635914579033851,W
0.626147449016571,0.7839252352714539,-8.69792060598229e-08,0.5921021699905396,0.7059040069580078,0.0525844432413578,0.557988166809082,0.6510722041130066,0.0696874856948852,0.5316771268844604,0.6247216463088989,0.0745521113276481,0.5040105581283569,0.6097574234008789,0.0757262110710144,0.5494227409362793,0.578816831111908,0.0342292301356792,0.4974784255027771,0.5288580656051636,0.0299692917615175,0.463063895702362,0.4905728995800018,0.0267768837511539,0.4369806051254272,0.4553675651550293,0.022660719230771,0.5526093244552612,0.5812793970108032,-0.0033243547659367,0.4877689480781555,0.5323622226715088,-0.0134562961757183,0.4479556977748871,0.4858648180961609,-0.0215496625751256,0.4207324087619781,0.4441442191600799,-0.0287052858620882,0.5529678463935852,0.6087864637374878,-0.0375085696578025,0.4909729063510895,0.5641834139823914,-0.0493807531893253,0.455944299697876,0.5325736403465271,-0.0541139282286167,0.433141827583313,0.5000091791152954,-0.0584217682480812,0.5512125492095947,0.6512612700462341,-0.0670628249645233,0.5030853748321533,0.6202108263969421,-0.0820030719041824,0.4797677397727966,0.6118990182876587,-0.0861173570156097,0.4626587629318237,0.606418788433075,-0.0889030396938324,0.281090497970581,0.7702866792678833,1.89637006542398e-07,0.3274432122707367,0.677872359752655,0.0373375229537487,0.3714292347431183,0.6272187829017639,0.046736691147089,0.4007160663604736,0.5952140092849731,0.0455591157078743,0.4282788932323456,0.5678959488868713,0.0419437922537326,0.384526252746582,0.5945553779602051,0.0306589249521493,0.4476543068885803,0.5500965714454651,0.0232085306197404,0.4838528931140899,0.5051977038383484,0.0178682785481214,0.5113016963005066,0.4644547402858734,0.0133172441273927,0.3884593844413757,0.6072221398353577,-0.0002851240569725,0.4619448184967041,0.5487307906150818,-0.0127904927358031,0.5008497834205627,0.4862287044525146,-0.0220446102321147,0.5278021693229675,0.4275138974189758,-0.0278054289519786,0.3905658423900604,0.636347234249115,-0.0296014808118343,0.4668686389923095,0.5861172676086426,-0.0399044677615165,0.5053549408912659,0.5370925664901733,-0.045246634632349,0.5325822830200195,0.488071471452713,-0.0493910126388073,0.3925541341304779,0.6809517741203308,-0.0563289895653724,0.4467757940292358,0.6488794088363647,-0.0650714114308357,0.4766907393932342,0.6142855286598206,-0.0671353638172149,0.4995402991771698,0.5791701078414917,-0.0687520429491996,W
0.6342574954032898,0.7991300225257874,-1.868080943268069e-07,0.5948979258537292,0.7175322771072388,0.0436704717576503,0.565220832824707,0.6640002727508545,0.0567373782396316,0.5400193333625793,0.6282569766044617,0.0592278614640235,0.5144147276878357,0.6100310683250427,0.0584853291511535,0.5625829696655273,0.5893799662590027,0.0331754013895988,0.5070825815200806,0.5476769804954529,0.0285696554929018,0.4647374153137207,0.5446041822433472,0.0236315429210662,0.4391790926456451,0.5386174321174622,0.0181301590055227,0.563251793384552,0.5859286189079285,0.0023356913588941,0.4927327632904053,0.5293848514556885,-0.0065853190608322,0.4462225437164306,0.4898495078086853,-0.0156415924429893,0.4178201556205749,0.4503480792045593,-0.0252498909831047,0.5593474507331848,0.6157919764518738,-0.0262295361608266,0.4944275915622711,0.5381966233253479,-0.0374086461961269,0.4531903862953186,0.5044550895690918,-0.0463995262980461,0.4268901348114013,0.4734189510345459,-0.0556825473904609,0.5514047145843506,0.6644420027732849,-0.0504453033208847,0.5056235194206238,0.6295569539070129,-0.0690774023532867,0.4760178327560425,0.6182569265365601,-0.0796514898538589,0.4515301585197449,0.6092087030410767,-0.088121697306633,0.2844914495944977,0.7715821266174316,1.9748038937450482e-07,0.3300894796848297,0.6789865493774414,0.0339064076542854,0.3717248439788818,0.6253041625022888,0.0404186286032199,0.3999455571174621,0.5864444971084595,0.0370820648968219,0.4245705604553222,0.5517200231552124,0.0314718037843704,0.3853203952312469,0.5993107557296753,0.0260474476963281,0.4490644931793213,0.5605971813201904,0.0176108460873365,0.4849089086055755,0.5224630236625671,0.0118036055937409,0.5116499662399292,0.4864575266838074,0.0074208499863743,0.3887990117073059,0.6137270927429199,-0.0030010833870619,0.4634568095207214,0.5652095675468445,-0.0153587954118847,0.5018826723098755,0.5083420276641846,-0.0233555380254983,0.5280585885047913,0.4526453614234924,-0.0280693862587213,0.3908185064792633,0.6408290266990662,-0.0306267216801643,0.4676150977611542,0.5948453545570374,-0.0391000434756279,0.5063269138336182,0.547081708908081,-0.0416305623948574,0.5344959497451782,0.4992170333862304,-0.0441522821784019,0.3925371170043945,0.6812217831611633,-0.0561116300523281,0.4447181522846222,0.6491494178771973,-0.0623606629669666,0.4755318164825439,0.6168283224105835,-0.0617253966629505,0.5005918741226196,0.5846599340438843,-0.0615603178739547,W
